"x","mean","sd","name"
"1",10.0499871502169,16.0465237111972,0.63,"LBB2014"
"2",10.198478655079,14.6991842216248,0.63,"LBB2014"
"3",10.4412726942519,13.9110411444841,0.63,"LBB2014"
"4",10.7719945930366,13.3518447320524,0.63,"LBB2014"
"5",11.1828459252617,12.9180982970078,0.63,"LBB2014"
"6",11.6653633420877,12.5637016549117,0.63,"LBB2014"
"7",12.2110541828606,12.2640635634635,0.63,"LBB2014"
"8",12.8118488146575,12.0045052424799,0.63,"LBB2014"
"9",13.4603706962913,11.7755585777711,0.63,"LBB2014"
"10",14.1500590794726,11.5707588074354,0.63,"LBB2014"
"11",14.8751890093069,11.3854948799317,0.63,"LBB2014"
"12",15.6308287563934,11.2163621653393,0.63,"LBB2014"
"13",16.4127648676216,11.0607751501635,0.63,"LBB2014"
"14",17.2174149345083,10.9167240738911,0.63,"LBB2014"
"15",18.0417401293022,10.7826157302947,0.63,"LBB2014"
"16",18.8831639350657,10.6571657529075,0.63,"LBB2014"
"17",19.7394999162318,10.5393236130207,0.63,"LBB2014"
"18",20.6088892744445,10.4282190881986,0.63,"LBB2014"
"19",21.489747805611,10.3231232234935,0.63,"LBB2014"
"20",22.3807213424917,10.223419317863,0.63,"LBB2014"
"21",23.2806485801151,10.1285809967504,0.63,"LBB2014"
"22",24.1885301796206,10.0381553903593,0.63,"LBB2014"
"23",25.103503134604,9.95175005427413,0.63,"LBB2014"
"24",26.024819508438,9.86902267576687,0.63,"LBB2014"
"25",26.9518287821723,9.7896728828184,0.63,"LBB2014"
"26",27.8839631759788,9.71343566059105,0.63,"LBB2014"
"27",28.8207254165158,9.64007601105799,0.63,"LBB2014"
"28",29.7616785163087,9.56938458431864,0.63,"LBB2014"
"29",30.7064372098274,9.5011740768695,0.63,"LBB2014"
"30",31.6546607559312,9.43527624072231,0.63,"LBB2014"
"31",32.6060468696246,9.37153938311898,0.63,"LBB2014"
"32",33.5603265895055,9.3098262633351,0.63,"LBB2014"
"33",34.5172599225871,9.25001231321867,0.63,"LBB2014"
"34",35.4766321368257,9.19198412344831,0.63,"LBB2014"
"35",36.4382505949301,9.13563814927409,0.63,"LBB2014"
"36",37.4019420418947,9.08087959862622,0.63,"LBB2014"
"37",38.3675502740352,9.02762147259936,0.63,"LBB2014"
"38",39.3349341297916,8.97578373392106,0.63,"LBB2014"
"39",40.303965752746,8.9252925834504,0.63,"LBB2014"
"40",41.2745290856364,8.87607982829054,0.63,"LBB2014"
"41",42.2465185609729,8.82808232793737,0.63,"LBB2014"
"42",43.2198379594747,8.781241507178,0.63,"LBB2014"
"43",44.1943994121759,8.73550292631206,0.63,"LBB2014"
"44",45.1701225258651,8.69081590078689,0.63,"LBB2014"
"45",46.1469336146991,8.64713316358166,0.63,"LBB2014"
"46",47.1247650234596,8.60441056470171,0.63,"LBB2014"
"47",48.1035545301194,8.5626068029932,0.63,"LBB2014"
"48",49.0832448172195,8.52168318619445,0.63,"LBB2014"
