"x","mean","sd","name"
"1",10.0499871502169,9.16125408606008,0.742,"SSG2009"
"2",10.198478655079,9.14654904976512,0.742,"SSG2009"
"3",10.4412726942519,9.12293056094472,0.742,"SSG2009"
"4",10.7719945930366,9.09156928975199,0.742,"SSG2009"
"5",11.1828459252617,9.05383410124148,0.742,"SSG2009"
"6",11.6653633420877,9.01112556913476,0.742,"SSG2009"
"7",12.2110541828606,8.96475158536526,0.742,"SSG2009"
"8",12.8118488146575,8.91585431897504,0.742,"SSG2009"
"9",13.4603706962913,8.86538159736797,0.742,"SSG2009"
"10",14.1500590794726,8.81408906397146,0.742,"SSG2009"
"11",14.8751890093069,8.76255967461691,0.742,"SSG2009"
"12",15.6308287563934,8.71123042787387,0.742,"SSG2009"
"13",16.4127648676216,8.66041999844928,0.742,"SSG2009"
"14",17.2174149345083,8.61035394349257,0.742,"SSG2009"
"15",18.0417401293022,8.56118613072195,0.742,"SSG2009"
"16",18.8831639350657,8.51301616955012,0.742,"SSG2009"
"17",19.7394999162318,8.46590318365598,0.742,"SSG2009"
"18",20.6088892744445,8.41987647790971,0.742,"SSG2009"
"19",21.489747805611,8.3749436845492,0.742,"SSG2009"
"20",22.3807213424917,8.33109692080252,0.742,"SSG2009"
"21",23.2806485801151,8.28831740693485,0.742,"SSG2009"
"22",24.1885301796206,8.24657890723803,0.742,"SSG2009"
"23",25.103503134604,8.20585027878009,0.742,"SSG2009"
"24",26.024819508438,8.16609734777468,0.742,"SSG2009"
"25",26.9518287821723,8.12728428134101,0.742,"SSG2009"
"26",27.8839631759788,8.08937458171638,0.742,"SSG2009"
"27",28.8207254165158,8.05233179868869,0.742,"SSG2009"
"28",29.7616785163087,8.01612003221218,0.742,"SSG2009"
"29",30.7064372098274,7.98070427918587,0.742,"SSG2009"
"30",31.6546607559312,7.94605066484405,0.742,"SSG2009"
"31",32.6060468696246,7.91212658905278,0.742,"SSG2009"
"32",33.5603265895055,7.87890081019208,0.742,"SSG2009"
"33",34.5172599225871,7.84634348359723,0.742,"SSG2009"
"34",35.4766321368257,7.81442616725353,0.742,"SSG2009"
"35",36.4382505949301,7.78312180422918,0.742,"SSG2009"
"36",37.4019420418947,7.75240468892126,0.742,"SSG2009"
"37",38.3675502740352,7.72225042237888,0.742,"SSG2009"
"38",39.3349341297916,7.69263586060611,0.742,"SSG2009"
"39",40.303965752746,7.66353905872339,0.742,"SSG2009"
"40",41.2745290856364,7.63493921309535,0.742,"SSG2009"
"41",42.2465185609729,7.60681660295366,0.742,"SSG2009"
"42",43.2198379594747,7.57915253260791,0.742,"SSG2009"
"43",44.1943994121759,7.55192927501095,0.742,"SSG2009"
"44",45.1701225258651,7.52513001720064,0.742,"SSG2009"
"45",46.1469336146991,7.49873880795746,0.742,"SSG2009"
"46",47.1247650234596,7.47274050788248,0.742,"SSG2009"
"47",48.1035545301194,7.44712074200053,0.742,"SSG2009"
"48",49.0832448172195,7.42186585492064,0.742,"SSG2009"
"49",50.0637830030961,7.39696286853394,0.742,"SSG2009"
"50",51.0451202252883,7.3723994421919,0.742,"SSG2009"
"51",52.0272112695484,7.34816383528298,0.742,"SSG2009"
"52",53.0100142387961,7.3242448721087,0.742,"SSG2009"
"53",53.9934902571371,7.30063190895036,0.742,"SSG2009"
"54",54.9776032047306,7.27731480321204,0.742,"SSG2009"
"55",55.9623194798527,7.25428388452365,0.742,"SSG2009"
"56",56.9476077849847,7.23152992768866,0.742,"SSG2009"
"57",57.9334389341669,7.20904412736337,0.742,"SSG2009"
"58",58.9197856792122,7.18681807435853,0.742,"SSG2009"
"59",59.9066225526761,7.16484373345839,0.742,"SSG2009"
"60",60.8939257257434,7.14311342265751,0.742,"SSG2009"
"61",61.8816728794153,7.12161979372097,0.742,"SSG2009"
"62",62.8698430875775,7.10035581397886,0.742,"SSG2009"
"63",63.8584167106993,7.07931474927153,0.742,"SSG2009"
"64",64.8473752990596,7.0584901479673,0.742,"SSG2009"
"65",65.8367015045247,7.03787582597939,0.742,"SSG2009"
"66",66.8263790000158,7.01746585271381,0.742,"SSG2009"
"67",67.8163924058974,6.99725453788459,0.742,"SSG2009"
"68",68.8067272226098,6.97723641913722,0.742,"SSG2009"
"69",69.7973697689364,6.95740625042507,0.742,"SSG2009"
"70",70.78830712537,6.93775899108788,0.742,"SSG2009"
"71",71.7795270820923,6.91828979558461,0.742,"SSG2009"
"72",72.7710180911398,6.89899400383668,0.742,"SSG2009"
"73",73.7627692223673,6.8798671321406,0.742,"SSG2009"
"74",74.7547701228656,6.86090486461207,0.742,"SSG2009"
"75",75.7470109795218,6.84210304512614,0.742,"SSG2009"
"76",76.7394824844433,6.82345766972091,0.742,"SSG2009"
"77",77.7321758029942,6.80496487943422,0.742,"SSG2009"
"78",78.7250825442189,6.78662095354521,0.742,"SSG2009"
"79",79.7181947334459,6.76842230319455,0.742,"SSG2009"
"80",80.7115047868901,6.75036546535898,0.742,"SSG2009"
"81",81.7050054880839,6.73244709715762,0.742,"SSG2009"
"82",82.6986899659874,6.71466397046897,0.742,"SSG2009"
"83",83.6925516746397,6.69701296683909,0.742,"SSG2009"
"84",84.6865843742267,6.67949107266284,0.742,"SSG2009"
"85",85.6807821134521,6.66209537462113,0.742,"SSG2009"
"86",86.6751392131085,6.64482305535868,0.742,"SSG2009"
"87",87.6696502507548,6.62767138938731,0.742,"SSG2009"
"88",88.6643100464142,6.61063773920143,0.742,"SSG2009"
"89",89.6591136492142,6.59371955159271,0.742,"SSG2009"
"90",90.6540563248981,6.57691435415231,0.742,"SSG2009"
"91",91.6491335441418,6.56021975194932,0.742,"SSG2009"
"92",92.6443409716165,6.54363342437534,0.742,"SSG2009"
"93",93.6396744557422,6.52715312214532,0.742,"SSG2009"
"94",94.6351300190827,6.51077666444578,0.742,"SSG2009"
"95",95.630703849334,6.49450193622188,0.742,"SSG2009"
"96",96.6263922908665,6.47832688559547,0.742,"SSG2009"
"97",97.622191836779,6.46224952140681,0.742,"SSG2009"
"98",98.618099121431,6.44626791087291,0.742,"SSG2009"
"99",99.614110913419,6.43038017735611,0.742,"SSG2009"
"100",100.610224108967,6.41458449823687,0.742,"SSG2009"
"101",101.606435725702,6.39887910288491,0.742,"SSG2009"
"102",102.602742896791,6.38326227072355,0.742,"SSG2009"
"103",103.59914286541,6.36773232938218,0.742,"SSG2009"
"104",104.595632979534,6.35228765293204,0.742,"SSG2009"
"105",105.592210687012,6.33692666020112,0.742,"SSG2009"
"106",106.588873530919,6.32164781316386,0.742,"SSG2009"
"107",107.585619145168,6.30644961540172,0.742,"SSG2009"
"108",108.582445250359,6.29133061063118,0.742,"SSG2009"
"109",109.579349649851,6.27628938129538,0.742,"SSG2009"
"110",110.57633022605,6.26132454721652,0.742,"SSG2009"
"111",111.573384936891,6.24643476430558,0.742,"SSG2009"
"112",112.570511812507,6.2316187233268,0.742,"SSG2009"
"113",113.567708952074,6.21687514871396,0.742,"SSG2009"
"114",114.564974520817,6.20220279743611,0.742,"SSG2009"
"115",115.562306747169,6.18760045791007,0.742,"SSG2009"
"116",116.559703920082,6.17306694895771,0.742,"SSG2009"
"117",117.557164386466,6.15860111880554,0.742,"SSG2009"
"118",118.554686548762,6.1442018441249,0.742,"SSG2009"
"119",119.552268862631,6.12986802911051,0.742,"SSG2009"
"120",120.549909834763,6.11559860459581,0.742,"SSG2009"
"121",121.547608020788,6.1013925272032,0.742,"SSG2009"
"122",122.545362023293,6.08724877852766,0.742,"SSG2009"
"123",123.543170489929,6.07316636435209,0.742,"SSG2009"
"124",124.541032111616,6.05914431389308,0.742,"SSG2009"
"125",125.538945620825,6.04518167907553,0.742,"SSG2009"
"126",126.536909789947,6.03127753383495,0.742,"SSG2009"
"127",127.534923429739,6.01743097344614,0.742,"SSG2009"
"128",128.532985387831,6.00364111387712,0.742,"SSG2009"
"129",129.531094547319,5.98990709116704,0.742,"SSG2009"
"130",130.529249825407,5.97622806082727,0.742,"SSG2009"
"131",131.527450172121,5.96260319726441,0.742,"SSG2009"
"132",132.525694569072,5.94903169322437,0.742,"SSG2009"
"133",133.523982028283,5.93551275925668,0.742,"SSG2009"
"134",134.522311591062,5.92204562319801,0.742,"SSG2009"
"135",135.520682326924,5.90862952967416,0.742,"SSG2009"
"136",136.519093332568,5.89526373961984,0.742,"SSG2009"
"137",137.517543730889,5.88194752981528,0.742,"SSG2009"
"138",138.516032670036,5.86868019243911,0.742,"SSG2009"
"139",139.514559322514,5.85546103463683,0.742,"SSG2009"
"140",140.513122884316,5.8422893781042,0.742,"SSG2009"
"141",141.511722574102,5.8291645586849,0.742,"SSG2009"
"142",142.510357632403,5.81608592598197,0.742,"SSG2009"
"143",143.509027320863,5.80305284298236,0.742,"SSG2009"
"144",144.507730921512,5.79006468569421,0.742,"SSG2009"
"145",145.506467736066,5.77712084279621,0.742,"SSG2009"
"146",146.505237085262,5.76422071529861,0.742,"SSG2009"
"147",147.50403830821,5.75136371621549,0.742,"SSG2009"
"148",148.50287076178,5.73854927024771,0.742,"SSG2009"
"149",149.50173382001,5.72577681347629,0.742,"SSG2009"
"150",150.500626873536,5.71304579306564,0.742,"SSG2009"
"151",151.499549329047,5.70035566697644,0.742,"SSG2009"
"152",152.498500608762,5.68770590368762,0.742,"SSG2009"
"153",153.497480149923,5.6750959819273,0.742,"SSG2009"
"154",154.496487404311,5.66252539041212,0.742,"SSG2009"
"155",155.495521837781,5.64999362759484,0.742,"SSG2009"
"156",156.494582929814,5.6375002014198,0.742,"SSG2009"
"157",157.493670173083,5.62504462908598,0.742,"SSG2009"
"158",158.492783073042,5.6126264368174,0.742,"SSG2009"
"159",159.491921147524,5.60024515964046,0.742,"SSG2009"
"160",160.491083926356,5.58790034116826,0.742,"SSG2009"
"161",161.490270950991,5.57559153339125,0.742,"SSG2009"
"162",162.489481774148,5.56331829647435,0.742,"SSG2009"
"163",163.488715959473,5.55108019856007,0.742,"SSG2009"
"164",164.487973081201,5.53887681557751,0.742,"SSG2009"
"165",165.487252723846,5.52670773105706,0.742,"SSG2009"
"166",166.486554481883,5.51457253595048,0.742,"SSG2009"
"167",167.48587795946,5.50247082845632,0.742,"SSG2009"
"168",168.485222770105,5.49040221385039,0.742,"SSG2009"
"169",169.484588536457,5.47836630432115,0.742,"SSG2009"
"170",170.483974889992,5.46636271880982,0.742,"SSG2009"
"171",171.48338147077,5.45439108285512,0.742,"SSG2009"
"172",172.482807927187,5.44245102844235,0.742,"SSG2009"
"173",173.482253915734,5.43054219385682,0.742,"SSG2009"
"174",174.481719100766,5.41866422354136,0.742,"SSG2009"
"175",175.481203154278,5.40681676795784,0.742,"SSG2009"
"176",176.480705755691,5.39499948345256,0.742,"SSG2009"
"177",177.480226591638,5.38321203212533,0.742,"SSG2009"
"178",178.47976535577,5.37145408170218,0.742,"SSG2009"
"179",179.479321748555,5.3597253054116,0.742,"SSG2009"
"180",180.478895477092,5.34802538186404,0.742,"SSG2009"
"181",181.478486254928,5.33635399493485,0.742,"SSG2009"
"182",182.47809380188,5.32471083365017,0.742,"SSG2009"
"183",183.47771784387,5.31309559207606,0.742,"SSG2009"
"184",184.477358112752,5.30150796921052,0.742,"SSG2009"
"185",185.47701434616,5.28994766887833,0.742,"SSG2009"
"186",186.476686287347,5.27841439962876,0.742,"SSG2009"
"187",187.47637368504,5.2669078746359,0.742,"SSG2009"
"188",188.476076293292,5.25542781160163,0.742,"SSG2009"
"189",189.475793871344,5.24397393266108,0.742,"SSG2009"
"190",190.475526183487,5.23254596429058,0.742,"SSG2009"
"191",191.475272998932,5.22114363721797,0.742,"SSG2009"
"192",192.475034091681,5.20976668633514,0.742,"SSG2009"
"193",193.474809240405,5.19841485061293,0.742,"SSG2009"
"194",194.474598228323,5.18708787301808,0.742,"SSG2009"
"195",195.474400843085,5.17578550043229,0.742,"SSG2009"
"196",196.474216876662,5.16450748357336,0.742,"SSG2009"
"197",197.474046125234,5.15325357691827,0.742,"SSG2009"
"198",198.473888389087,5.14202353862819,0.742,"SSG2009"
"199",199.473743472507,5.1308171304753,0.742,"SSG2009"
"200",200.473611183682,5.11963411777147,0.742,"SSG2009"
"201",201.473491334607,5.10847426929865,0.742,"SSG2009"
"202",202.473383740987,5.09733735724098,0.742,"SSG2009"
"203",203.473288222146,5.08622315711855,0.742,"SSG2009"
"204",204.473204600944,5.07513144772271,0.742,"SSG2009"
"205",205.473132703684,5.06406201105302,0.742,"SSG2009"
"206",206.473072360031,5.05301463225565,0.742,"SSG2009"
"207",207.473023402935,5.04198909956324,0.742,"SSG2009"
"208",208.472985668546,5.03098520423622,0.742,"SSG2009"
"209",209.472958996144,5.02000274050553,0.742,"SSG2009"
"210",210.472943228058,5.00904150551661,0.742,"SSG2009"
"211",211.472938209601,4.99810129927478,0.742,"SSG2009"
"212",212.472943788994,4.98718192459185,0.742,"SSG2009"
"213",213.472959817302,4.97628318703397,0.742,"SSG2009"
"214",214.472986148365,4.96540489487068,0.742,"SSG2009"
"215",215.473022638736,4.95454685902517,0.742,"SSG2009"
"216",216.473069147617,4.94370889302561,0.742,"SSG2009"
"217",217.473125536797,4.93289081295764,0.742,"SSG2009"
"218",218.473191670596,4.92209243741791,0.742,"SSG2009"
"219",219.473267415806,4.91131358746869,0.742,"SSG2009"
"220",220.473352641632,4.90055408659347,0.742,"SSG2009"
"221",221.473447219644,4.88981376065357,0.742,"SSG2009"
"222",222.473551023717,4.87909243784571,0.742,"SSG2009"
"223",223.473663929984,4.86838994866055,0.742,"SSG2009"
"224",224.473785816784,4.85770612584205,0.742,"SSG2009"
"225",225.473916564613,4.8470408043479,0.742,"SSG2009"
"226",226.47405605608,4.83639382131058,0.742,"SSG2009"
"227",227.474204175852,4.8257650159995,0.742,"SSG2009"
"228",228.474360810621,4.81515422978379,0.742,"SSG2009"
"229",229.474525849047,4.80456130609597,0.742,"SSG2009"
"230",230.474699181726,4.79398609039642,0.742,"SSG2009"
"231",231.474880701143,4.78342843013853,0.742,"SSG2009"
"232",232.475070301632,4.77288817473468,0.742,"SSG2009"
"233",233.475267879337,4.76236517552291,0.742,"SSG2009"
"234",234.475473332173,4.75185928573424,0.742,"SSG2009"
"235",235.475686559789,4.74137036046078,0.742,"SSG2009"
"236",236.475907463532,4.73089825662443,0.742,"SSG2009"
"237",237.476135946407,4.72044283294627,0.742,"SSG2009"
"238",238.47637191305,4.71000394991655,0.742,"SSG2009"
"239",239.476615269685,4.69958146976537,0.742,"SSG2009"
"240",240.4768659241,4.68917525643389,0.742,"SSG2009"
"241",241.477123785607,4.67878517554615,0.742,"SSG2009"
"242",242.477388765015,4.66841109438155,0.742,"SSG2009"
"243",243.477660774598,4.65805288184772,0.742,"SSG2009"
"244",244.477939728065,4.64771040845412,0.742,"SSG2009"
"245",245.47822554053,4.63738354628605,0.742,"SSG2009"
"246",246.478518128486,4.62707216897926,0.742,"SSG2009"
"247",247.478817409775,4.61677615169499,0.742,"SSG2009"
"248",248.47912330356,4.60649537109563,0.742,"SSG2009"
"249",249.479435730302,4.5962297053207,0.742,"SSG2009"
"250",250.479754611732,4.58597903396345,0.742,"SSG2009"
"251",251.480079870823,4.57574323804787,0.742,"SSG2009"
"252",252.480411431773,4.56552220000611,0.742,"SSG2009"
"253",253.480749219971,4.55531580365643,0.742,"SSG2009"
"254",254.481093161981,4.54512393418148,0.742,"SSG2009"
"255",255.481443185519,4.53494647810709,0.742,"SSG2009"
"256",256.481799219425,4.52478332328144,0.742,"SSG2009"
"257",257.482161193645,4.51463435885457,0.742,"SSG2009"
"258",258.482529039209,4.50449947525842,0.742,"SSG2009"
"259",259.482902688213,4.4943785641871,0.742,"SSG2009"
"260",260.483282073791,4.48427151857763,0.742,"SSG2009"
"261",261.483667130104,4.47417823259107,0.742,"SSG2009"
"262",262.484057792314,4.46409860159387,0.742,"SSG2009"
"263",263.484453996569,4.45403252213975,0.742,"SSG2009"
"264",264.48485567998,4.44397989195177,0.742,"SSG2009"
"265",265.485262780609,4.43394060990484,0.742,"SSG2009"
"266",266.485675237445,4.42391457600847,0.742,"SSG2009"
"267",267.486092990392,4.41390169138994,0.742,"SSG2009"
"268",268.486515980245,4.40390185827767,0.742,"SSG2009"
"269",269.486944148684,4.39391497998499,0.742,"SSG2009"
"270",270.487377438246,4.38394096089417,0.742,"SSG2009"
"271",271.487815792318,4.37397970644069,0.742,"SSG2009"
"272",272.488259155117,4.36403112309795,0.742,"SSG2009"
"273",273.488707471675,4.35409511836205,0.742,"SSG2009"
"274",274.489160687828,4.34417160073702,0.742,"SSG2009"
"275",275.489618750195,4.33426047972025,0.742,"SSG2009"
"276",276.490081606169,4.32436166578812,0.742,"SSG2009"
"277",277.490549203903,4.31447507038204,0.742,"SSG2009"
"278",278.491021492293,4.30460060589457,0.742,"SSG2009"
"279",279.491498420965,4.29473818565591,0.742,"SSG2009"
"280",280.491979940267,4.28488772392057,0.742,"SSG2009"
"281",281.492466001251,4.2750491358543,0.742,"SSG2009"
"282",282.49295655566,4.26522233752121,0.742,"SSG2009"
"283",283.493451555922,4.25540724587119,0.742,"SSG2009"
"284",284.493950955132,4.24560377872747,0.742,"SSG2009"
"285",285.494454707042,4.23581185477447,0.742,"SSG2009"
"286",286.49496276605,4.22603139354578,0.742,"SSG2009"
"287",287.495475087189,4.21626231541242,0.742,"SSG2009"
"288",288.495991626116,4.20650454157127,0.742,"SSG2009"
"289",289.496512339099,4.1967579940337,0.742,"SSG2009"
"290",290.497037183011,4.18702259561441,0.742,"SSG2009"
"291",291.497566115314,4.17729826992041,0.742,"SSG2009"
"292",292.498099094055,4.16758494134027,0.742,"SSG2009"
"293",293.498636077849,4.1578825350335,0.742,"SSG2009"
"294",294.499177025878,4.14819097692009,0.742,"SSG2009"
"295",295.499721897873,4.13851019367027,0.742,"SSG2009"
"296",296.500270654109,4.12884011269446,0.742,"SSG2009"
"297",297.500823255396,4.11918066213326,0.742,"SSG2009"
"298",298.50137966307,4.10953177084782,0.742,"SSG2009"
"299",299.501939838982,4.09989336841016,0.742,"SSG2009"
"300",300.502503745491,4.09026538509378,0.742,"SSG2009"
"301",301.503071345457,4.08064775186435,0.742,"SSG2009"
"302",302.50364260223,4.07104040037066,0.742,"SSG2009"
"303",303.504217479644,4.06144326293558,0.742,"SSG2009"
"304",304.504795942006,4.05185627254725,0.742,"SSG2009"
"305",305.505377954094,4.04227936285041,0.742,"SSG2009"
"306",306.505963481144,4.03271246813786,0.742,"SSG2009"
"307",307.506552488843,4.02315552334207,0.742,"SSG2009"
"308",308.507144943325,4.01360846402686,0.742,"SSG2009"
"309",309.507740811161,4.00407122637932,0.742,"SSG2009"
"310",310.508340059354,3.9945437472018,0.742,"SSG2009"
"311",311.508942655329,3.985025963904,0.742,"SSG2009"
"312",312.509548566928,3.97551781449526,0.742,"SSG2009"
"313",313.510157762406,3.96601923757692,0.742,"SSG2009"
"314",314.51077021042,3.9565301723348,0.742,"SSG2009"
"315",315.511385880024,3.94705055853181,0.742,"SSG2009"
"316",316.512004740663,3.93758033650073,0.742,"SSG2009"
"317",317.512626762171,3.92811944713697,0.742,"SSG2009"
"318",318.513251914755,3.9186678318916,0.742,"SSG2009"
"319",319.513880169,3.90922543276437,0.742,"SSG2009"
"320",320.514511495856,3.89979219229689,0.742,"SSG2009"
"321",321.515145866634,3.89036805356593,0.742,"SSG2009"
"322",322.515783253003,3.88095296017676,0.742,"SSG2009"
"323",323.516423626981,3.87154685625668,0.742,"SSG2009"
"324",324.517066960931,3.86214968644856,0.742,"SSG2009"
"325",325.517713227556,3.85276139590457,0.742,"SSG2009"
"326",326.518362399894,3.84338193027991,0.742,"SSG2009"
"327",327.519014451312,3.8340112357267,0.742,"SSG2009"
"328",328.519669355501,3.82464925888798,0.742,"SSG2009"
"329",329.520327086473,3.8152959468917,0.742,"SSG2009"
"330",330.520987618553,3.80595124734494,0.742,"SSG2009"
"331",331.521650926376,3.79661510832807,0.742,"SSG2009"
"332",332.522316984884,3.78728747838914,0.742,"SSG2009"
"333",333.522985769317,3.77796830653823,0.742,"SSG2009"
"334",334.523657255214,3.76865754224198,0.742,"SSG2009"
