"","EventID","date","year","month","day","hour","minute","second","epi_lon","epi_lat","depth","magnitude","Intensity.location","lon","lat","Intensity..EMS.92.","Note","Source","Conservative.Int","Least.Int","MeanInt","R_epi","check"
"589",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.72722,32.03917,"","","AL-TARAZI1999",NA,NA,5,369.537843719028,0
"590",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.01051,31.89825,"","","AL-TARAZI1999",NA,NA,5,343.634614010305,0
"591",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.9039,32.44192,"","","AL-TARAZI1999",NA,NA,4,403.37637107225,0
"592",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.00816,32.55873,"","","AL-TARAZI1999",NA,NA,4,431.980824178361,0
"593",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.8903,31.9467,"","","AL-TARAZI1999",NA,NA,5,348.512318577388,0
"594",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.86563,31.92923,"","","AL-TARAZI1999",NA,NA,5,346.526843885214,0
"595",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.20804,32.34289,"","","AL-TARAZI1999",NA,NA,4,414.872080855652,0
"596",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.04416,31.93221,"","","AL-TARAZI1999",NA,NA,5,347.592392232726,0
"597",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.8706,32.02731,"","","AL-TARAZI1999",NA,NA,5,371.835578936243,0
"598",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.94821,29.55805,"","","AL-TARAZI1999",NA,NA,8,85.1430948328142,0
"599",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",32.31671,29.60018,"","","AL-TARAZI1999",NA,NA,4,257.22518301652,0
"600",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.09443,31.4459,"","","AL-TARAZI1999",NA,NA,6,294.312508247696,0
"601",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.57975,34.50914,"","","AL-TARAZI1999",NA,NA,2,654.373324287627,0
"602",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.15349,32.51725,"","","AL-TARAZI1999",NA,NA,4,412.9881453116,0
"603",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",38.21603,30.49987,"","","AL-TARAZI1999",NA,NA,4,380.506536694813,0
"604",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.21645,31.91001,"","","AL-TARAZI1999",NA,NA,5,346.659421176765,0
"605",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.30086,32.45943,"","","AL-TARAZI1999",NA,NA,4,408.026111725726,0
"606",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.95,31.9167,"","","AL-TARAZI1999",NA,NA,5,362.350520168758,0
"607",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.67183,36.01152,"","","AL-TARAZI1999",NA,NA,1,817.887288918093,0
"608",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",33.07829,28.35831,"","","AL-TARAZI1999",NA,NA,5,175.385694982549,0
"609",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.73843,31.88078,"","","AL-TARAZI1999",NA,NA,5,341.154885065956,0
"610",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",37.24066,34.22956,"","","AL-TARAZI1999",NA,NA,2,644.364501626684,0
"611",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.45413,36.13951,"","","AL-TARAZI1999",NA,NA,1,827.64372052528,0
"612",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.7138,35.95664,"","","AL-TARAZI1999",NA,NA,1,812.823634362741,0
"613",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.97329,31.40967,"","","AL-TARAZI1999",NA,NA,6,289.412200534859,0
"614",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.18382,33.07227,"","","AL-TARAZI1999",NA,NA,3,491.19590478503,0
"615",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.2342,31.84945,"","","AL-TARAZI1999",NA,NA,5,340.204793710539,0
"616",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.20422,31.89964,"","","AL-TARAZI1999",NA,NA,5,345.384673255597,0
"617",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.62025,31.3141,"","","AL-TARAZI1999",NA,NA,6,278.885566454921,0
"618",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.51522,36.1168,"","","AL-TARAZI1999",NA,NA,1,826.273693070904,0
"619",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.57212,33.20733,"","","AL-TARAZI1999",NA,NA,3,493.571245120281,0
"620",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.02929,31.50777,"","","AL-TARAZI1999",NA,NA,6,300.606162013641,0
"621",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.84341,31.97733,"","","AL-TARAZI1999",NA,NA,5,365.802263674025,0
"622",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.16416,31.51591,"","","AL-TARAZI1999",NA,NA,6,302.733857951522,0
"623",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.06611,31.39671,"","","AL-TARAZI1999",NA,NA,6,288.636398543872,0
"624",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.8575,32.50722,"","","AL-TARAZI1999",NA,NA,4,422.805853091222,0
"625",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.49632,32.49728,"","","AL-TARAZI1999",NA,NA,4,414.786342393276,0
"626",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.23011,32.48563,"","","AL-TARAZI1999",NA,NA,4,410.170737964249,0
"627",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",33.67825,27.39417,"","","AL-TARAZI1999",NA,NA,5,190.682431731427,0
"628",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.70659,31.78737,"","","AL-TARAZI1999",NA,NA,5,330.880387293699,0
"629",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.62896,32.85514,"","","AL-TARAZI1999",NA,NA,3,481.887090759293,0
"630",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.77998,31.81456,"","","AL-TARAZI1999",NA,NA,5,333.77522228851,0
"631",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.16822,32.44566,"","","AL-TARAZI1999",NA,NA,4,405.207445449375,0
"632",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.57271,32.87271,"","","AL-TARAZI1999",NA,NA,3,481.776447126643,0
"633",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.17048,31.8966,"","","AL-TARAZI1999",NA,NA,5,344.700067221181,0
"634",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.7186,32.54388,"","","AL-TARAZI1999",NA,NA,4,423.783225262921,0
"635",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.32995,27.91582,"","","AL-TARAZI1999",NA,NA,7,108.167994626001,0
"636",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.16861,31.86145,"","","AL-TARAZI1999",NA,NA,5,340.810193101374,0
"637",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.28823,32.4605,"","","AL-TARAZI1999",NA,NA,4,408.003193199572,0
"638",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.07189,32.36935,"","","AL-TARAZI1999",NA,NA,4,396.074334457726,0
"639",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.20189,32.40517,"","","AL-TARAZI1999",NA,NA,4,401.037800109305,0
"640",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.22752,32.50847,"","","AL-TARAZI1999",NA,NA,4,412.662640565636,0
"641",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.57917,31.95222,"","","AL-TARAZI1999",NA,NA,5,356.956480398465,0
"642",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.69025,32.57103,"","","AL-TARAZI1999",NA,NA,4,426.171196023183,0
"643",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.22847,31.86801,"","","AL-TARAZI1999",NA,NA,5,342.177632270607,0
"644",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.08266,32.43274,"","","AL-TARAZI1999",NA,NA,4,403.148028136402,0
"645",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.71625,32.59311,"","","AL-TARAZI1999",NA,NA,4,429.067986495081,0
"646",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.84646,31.85357,"","","AL-TARAZI1999",NA,NA,5,338.119525635594,0
"647",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.0654,31.86958,"","","AL-TARAZI1999",NA,NA,5,340.819500849523,0
"648",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.78829,32.51737,"","","AL-TARAZI1999",NA,NA,4,422.360397649814,0
"649",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.75,31.78333,"","","AL-TARAZI1999",NA,NA,5,330.345981285592,0
"650",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.21165,31.95119,"","","AL-TARAZI1999",NA,NA,5,351.136820389341,0
"651",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.11894,31.83366,"","","AL-TARAZI1999",NA,NA,5,337.28208481954,0
"652",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.60839,30.73497,"","","AL-TARAZI1999",NA,NA,7,228.034736393663,1
"653",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.88411,32.59445,"","","AL-TARAZI1999",NA,NA,4,432.785664974122,0
"654",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.2613,31.97625,"","","AL-TARAZI1999",NA,NA,5,354.459022401119,0
"655",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.91342,32.57016,"","","AL-TARAZI1999",NA,NA,4,430.863711307288,0
"656",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.26661,31.91112,"","","AL-TARAZI1999",NA,NA,5,347.370989220921,0
"657",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.06593,31.47888,"","","AL-TARAZI1999",NA,NA,6,297.698722581016,0
"658",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.19408,31.96959,"","","AL-TARAZI1999",NA,NA,5,352.976247007062,0
"659",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.79873,32.49116,"","","AL-TARAZI1999",NA,NA,4,419.761606402761,0
"660",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.15265,32.44017,"","","AL-TARAZI1999",NA,NA,4,423.396919829175,0
"661",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.14947,31.83478,"","","AL-TARAZI1999",NA,NA,5,337.685063880903,0
"662",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.1624,31.95403,"","","AL-TARAZI1999",NA,NA,5,350.948131253983,0
"663",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.81619,31.37284,"","","AL-TARAZI1999",NA,NA,6,284.855710134363,0
"664",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.26076,32.45461,"","","AL-TARAZI1999",NA,NA,4,407.061278228221,0
"665",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.60533,32.5427,"","","AL-TARAZI1999",NA,NA,4,421.535432403021,0
"666",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.36164,32.45601,"","","AL-TARAZI1999",NA,NA,4,408.376910502662,0
"667",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.26545,32.03334,"","","AL-TARAZI1999",NA,NA,5,360.780710019522,0
"668",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",36.50159,32.32696,"","","AL-TARAZI1999",NA,NA,4,423.245009321341,0
"669",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.89597,32.43962,"","","AL-TARAZI1999",NA,NA,4,416.463944121045,0
"670",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.72844,32.47555,"","","AL-TARAZI1999",NA,NA,4,416.589827073667,0
"671",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.07185,31.88546,"","","AL-TARAZI1999",NA,NA,5,342.61988587976,0
"672",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.73269,32.57134,"","","AL-TARAZI1999",NA,NA,4,427.036593202227,0
"673",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.6634,29.04681,"","","AL-TARAZI1999",NA,NA,9,30.3939296759673,0
"674",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",34.99081,31.87111,"","","AL-TARAZI1999",NA,NA,5,340.527001959066,0
"675",166,"",1995,NA,NA,NA,NA,NA,34.8,28.8,10,7.2,"",35.86893,31.9634,"","","AL-TARAZI1999",NA,NA,5,365.003250723352,0
